id,text,text_implied,target,stereotype,lingua,dataset_name
8490,you're clearly anti white as you express nothing but contempt for the white race . people who think race mixing is a good idea  and who does not have any ethnic pride at all  is exactly the kind of whites that are superfluous .,['Liberals are against the white race'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8491,you're clearly anti white as you express nothing but contempt for the white race . people who think race mixing is a good idea  and who does not have any ethnic pride at all  is exactly the kind of whites that are superfluous .,"[""White people shouldn't mix with other races.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
8492,police standing down  let antifa blm destroy & that have targeted them  resign  let antifa,['BLM is destroying things.'],['BLM'],[],en,implicit_hate_v1_stg3_posts
8493,police standing down  let antifa blm destroy & that have targeted them  resign  let antifa,['Leftists are destructive'],['Leftists'],[],en,implicit_hate_v1_stg3_posts
8494,wait until trump allows increases in syrian refugees due to war . bill will consider it an even greater moment of leadership .,['Liberals are ignorant'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8495,""" rt a  """" true conservative """" """" believes israel ought to stay jewish  but calls you a """" """" racist """" """" for saying america ought to stay white """"""",['Conservatives want Jews to stay in America.'],['Conservatives'],[],en,implicit_hate_v1_stg3_posts
8496,""" rt a  """" true conservative """" """" believes israel ought to stay jewish  but calls you a """" """" racist """" """" for saying america ought to stay white """"""",['Conservatives have double standards'],['Conservatives'],[],en,implicit_hate_v1_stg3_posts
8497,jewish money is funding #farleft radicals & jew media is pushing their propaganda .,['Jews pay for radicals.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8498,jewish money is funding #farleft radicals & jew media is pushing their propaganda .,['Jews support extremism'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8499,you continue to ignore the end effect of a declining white pop while importing pops w / high birth rates . you support replacing white people .,['White people are becoming the minority.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8500,you continue to ignore the end effect of a declining white pop while importing pops w / high birth rates . you support replacing white people .,['Immigrants are pushing out whites'],['Immigrants'],[],en,implicit_hate_v1_stg3_posts
8501,via : minnesota : three muslims convicted of conspiring to join the islamic state #tcot,['Muslims are criminals.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8502,via : minnesota : three muslims convicted of conspiring to join the islamic state #tcot,['Muslims are dangerous'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8503,race-mixing contributes to white genocide . no doubt about it .,['Minorities are subpar races'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8504,race-mixing contributes to white genocide . no doubt about it .,['Non-whites are killing the white race.'],['non-whites'],[],en,implicit_hate_v1_stg3_posts
8505,the white house is currently a sanctuary for a moron .,['Conservatives are stupid.'],['Conservatives'],[],en,implicit_hate_v1_stg3_posts
8506,""" rt : how do you reconcile your view with the koran commanding  """" kill the """"""",['Muslims believe in violence.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8507,""" rt : how do you reconcile your view with the koran commanding  """" kill the """"""",['Muslims are killers.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8508,: there it is in black and white . are muslims blind that they cannot see this ?,['Muslims are ignorant'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8509,: there it is in black and white . are muslims blind that they cannot see this ?,['Muslims are stupid.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8510,if you are conservative you are automatically a racist . welcome to the best crowd america ever had ! maga !,['Conservatives are racists.'],['Conservatives'],[],en,implicit_hate_v1_stg3_posts
8511,if you are conservative you are automatically a racist . welcome to the best crowd america ever had ! maga !,['Conservatives are racists'],['Conservatives'],[],en,implicit_hate_v1_stg3_posts
8512,""" textbook subversion : white house court jew gary cohn resurrects  """" war on coal """" """" via """"""",['Jews undermine others'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8513,aclu is no longer a protector of human rights . they are a protector of sharia rights,['Liberals support Muslim oppressors'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8514,1 godfather of alt-right / white nationalists ~ jared taylor concured w / controversial book the bell curve findings on iq & race,['non-white people have low IQ'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8515,1 godfather of alt-right / white nationalists ~ jared taylor concured w / controversial book the bell curve findings on iq & race,['Minorities are unintelligent'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8516,: black man openly fantasizes about slaughtering white girls during race war ( video ),['Black men are dangerous'],['Black men'],[],en,implicit_hate_v1_stg3_posts
8517,: black man openly fantasizes about slaughtering white girls during race war ( video ),['Black men are violent.'],['black men'],[],en,implicit_hate_v1_stg3_posts
8518,are all the people in your little party just a bunch of white trash icp fans ?,['Whites are backwards and ignorant'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8519,are all the people in your little party just a bunch of white trash icp fans ?,['White people are trashy.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8520,bangladesh : muslims attack hare krishna temple  assault devotees #islam #islamophobia #tcot,['Muslims are violent.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8521,bangladesh : muslims attack hare krishna temple  assault devotees #islam #islamophobia #tcot,['Muslims are violent'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8522,""" rt i enjoy these swift narrative reversals media executes between  """" america was founded on white racism """" """" and """" """" america was founded on diversity """" """" """"""",['Liberals are dishonest'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8523,""" rt i enjoy these swift narrative reversals media executes between  """" america was founded on white racism """" """" and """" """" america was founded on diversity """" """" """"""",['White people are racist.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8524,cair national think you might be surprised how far americans can turn the clock back when we've had enough !,['Minorities are taking over the nation.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8525,no regrets ! way to go guys . no more white shame . no more white guilt .,['Minorities use shame and guilt to get their way.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8526,no regrets ! way to go guys . no more white shame . no more white guilt .,"[""White people shouldn't be ashamed of themselves.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
8527,racist or white supremacy would want nothing more than government programs . a single generation of welfare destroys so many skills  fathers,['White people want government benefits.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8528,racist or white supremacy would want nothing more than government programs . a single generation of welfare destroys so many skills  fathers,['Supremacists want to feed off the government'],['Supremacists'],[],en,implicit_hate_v1_stg3_posts
8529,only hope for the white race is to form separate b / w nations otherwise we'll forever be victims of communism & class envy .,['Minorities are jealous of whites'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8530,only hope for the white race is to form separate b / w nations otherwise we'll forever be victims of communism & class envy .,['White people need to stick together.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8531,""" sure . indeed  fact that anyone engaged in white identity politics is called a  """" racist  """" """" on """"""",['Minorities are dishonest'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8532,""" sure . indeed  fact that anyone engaged in white identity politics is called a  """" racist  """" """" on """"""",['White people are racist.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8533,i'm surprised white men with guns weren't there to shoot the protesters . white men are born holding guns .,['Whites use violence to settle their disputes.'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8534,i'm surprised white men with guns weren't there to shoot the protesters . white men are born holding guns .,['White men are violent.'],['white men'],[],en,implicit_hate_v1_stg3_posts
8535,islamist wanting to kill jews  who would have thought ? #islam,['Islamic people are murderers.'],['Islamic people'],[],en,implicit_hate_v1_stg3_posts
8536,islamist wanting to kill jews  who would have thought ? #islam,['Muslims murder jews'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8537,are you on a kill list ? islamic state has posted names of 15000 american citizens on kill lists . #scn,['Muslims target people for murder.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8538,are you on a kill list ? islamic state has posted names of 15000 american citizens on kill lists . #scn,['Islamic people are killers.'],['Islamic people'],[],en,implicit_hate_v1_stg3_posts
8539,i'm not a racist at all but i mean all the numbers are saying caucaisian people are set to disappear soon so i'm for keeping the race,['White people are being driven extinct'],['White people'],[],en,implicit_hate_v1_stg3_posts
